team_experience,project_size_kloc,complexity,source_dataset,effort_person_months
0.11818037304990522,-0.1639524453785437,-0.1518724490388816,0,192.0
-0.3462112250140382,-0.44802373491209135,-0.1518724490388816,0,18.0
-0.3462112250140382,-0.4016254242882786,-0.1518724490388816,0,50.0
-0.3462112250140382,-0.36753686954425285,-0.1518724490388816,0,60.0
-0.5784070240460102,-0.43855469192763974,-0.1518724490388816,0,42.0
-0.5784070240460102,-0.3770059125287044,-0.1518724490388816,0,60.0
-0.11401542598206675,0.35211039727406784,-0.1518724490388816,0,444.0
-0.5784070240460102,-0.4243511274509624,-0.1518724490388816,0,42.0
-0.5784070240460102,-0.3485987835753497,-0.1518724490388816,0,114.0
-0.11401542598206675,1.1844392756073625,-0.1518724490388816,0,1248.0
-0.3462112250140382,2.3595475099778045,-0.1518724490388816,0,2400.0
-0.11401542598206675,2.1711135545872184,-2.660580310940405,0,1368.0
-0.11401542598206675,2.195733066346792,-2.660580310940405,0,973.0
0.11818037304990522,0.2479509244451004,-1.4062263799896433,0,400.0
0.5825719711138486,3.5053017110964464,-1.4062263799896433,0,2400.0
0.5825719711138486,1.2990146957192268,-1.4062263799896433,0,420.0
0.11818037304990522,-0.05032392956512464,-0.1518724490388816,0,252.0
-0.3462112250140382,-0.3012535686530917,2.3568354128626416,0,107.0
0.3503761720818767,0.2384818814606488,-0.1518724490388816,0,571.4
0.3503761720818767,-0.39215638130382696,-0.1518724490388816,0,98.8
0.3503761720818767,-0.3173509417266594,-0.1518724490388816,0,155.0
0.11818037304990522,0.4562698701030353,1.10248148191188,0,750.0
-0.3462112250140382,1.5736169422683228,-0.1518724490388816,0,2120.0
-0.3462112250140382,-0.02665132210399567,-0.1518724490388816,0,370.0
1.046963569177792,1.6493692861439355,-0.1518724490388816,0,1181.0
-0.11401542598206675,0.16272953758503608,1.10248148191188,0,278.0
-0.3462112250140382,-0.4915813326405687,-0.1518724490388816,0,8.4
0.11818037304990522,8.779558653435982,2.3568354128626416,0,4560.0
0.8147677701458207,2.8140615732314807,-0.1518724490388816,0,720.0
0.11818037304990522,0.16272953758503608,2.3568354128626416,0,458.0
0.11818037304990522,2.0660071774598054,2.3568354128626416,0,2460.0
0.3503761720818767,0.35211039727406784,-1.4062263799896433,0,162.0
0.3503761720818767,-0.12134175194851156,-1.4062263799896433,0,150.0
0.3503761720818767,0.7971554175432926,-0.1518724490388816,0,636.0
0.3503761720818767,0.9202529763411632,-0.1518724490388816,0,882.0
0.3503761720818767,2.709902100402513,-0.1518724490388816,0,444.0
0.3503761720818767,1.7724668449418062,-2.660580310940405,0,192.0
0.5825719711138486,0.8634387184344537,-0.1518724490388816,0,576.0
0.5825719711138486,0.9297220193256148,-1.4062263799896433,0,432.0
0.5825719711138486,-0.1781560098552211,-0.1518724490388816,0,72.0
0.5825719711138486,0.4278627411496806,-0.1518724490388816,0,300.0
0.5825719711138486,0.30476518235180994,-0.1518724490388816,0,300.0
0.5825719711138486,-0.31072261163754333,-1.4062263799896433,0,240.0
0.5825719711138486,0.5509602999475512,-1.4062263799896433,0,600.0
0.5825719711138486,1.0338814921545822,-0.1518724490388816,0,756.0
0.5825719711138486,2.8329996592003837,1.10248148191188,0,1200.0
0.5825719711138486,1.062288621107937,1.10248148191188,0,97.0
0.11818037304990522,0.06803910774052022,1.10248148191188,0,409.0
0.11818037304990522,0.44680082711858377,1.10248148191188,0,703.0
-1.0427986221099537,-0.19709409582412427,1.10248148191188,0,1350.0
0.5825719711138486,0.0017558068493590943,-0.1518724490388816,0,480.0
-0.11401542598206675,-0.11187270896405996,1.10248148191188,0,599.0
-0.11401542598206675,-0.272846439699737,1.10248148191188,0,430.0
0.5825719711138486,1.062288621107937,1.10248148191188,0,4178.2
0.5825719711138486,0.11538432266277815,1.10248148191188,0,1772.5
0.5825719711138486,0.16272953758503608,1.10248148191188,0,1645.9
0.5825719711138486,-0.02665132210399567,2.3568354128626416,0,1924.5
-1.2749944211419255,-0.43145290968930106,1.10248148191188,0,648.0
0.5825719711138486,1.706183544050645,1.10248148191188,0,8211.0
-1.0427986221099537,-0.34575807068001413,1.10248148191188,0,480.0
-1.0427986221099537,-0.44139540482297523,1.10248148191188,0,12.0
-1.0427986221099537,-0.47169634237322033,1.10248148191188,0,38.0
0.0020824735339192418,-0.21129766030080163,-0.1518724490388816,1,33.89473684210526
-2.900365014365728,-0.19614719152567908,2.3568354128626416,1,37.07236842105263
1.7435509662737074,-0.4054130414820592,1.10248148191188,1,5.296052631578948
-2.900365014365728,-0.19804100012256942,-0.1518724490388816,1,25.19078947368421
-2.900365014365728,-0.2785278654904079,-0.1518724490388816,1,14.138157894736842
-2.900365014365728,-0.3239792718157755,-0.1518724490388816,1,18.55921052631579
-1.1588965216259397,-0.3476518792769045,-0.1518724490388816,1,16.901315789473685
-1.1588965216259397,-0.2747402482966273,-1.4062263799896433,1,25.74342105263158
-0.5784070240460102,-0.2539083537308338,-0.1518724490388816,1,51.671052631578945
1.1630614686937781,-0.39026257270693665,1.10248148191188,1,15.93421052631579
0.0020824735339192418,-0.24822692794016282,-0.1518724490388816,1,26.75657894736842
-1.1588965216259397,-0.2558021623277241,-2.660580310940405,1,59.546052631578945
-1.739386019205869,-0.4006785199898334,-1.4062263799896433,1,15.013157894736842
1.1630614686937781,-0.28894381277330466,-0.1518724490388816,1,27.44736842105263
1.7435509662737074,-0.17436839266144047,-0.1518724490388816,1,32.74342105263158
0.0020824735339192418,-0.3419704534862336,-0.1518724490388816,1,10.638157894736842
1.1630614686937781,-0.4054130414820592,-0.1518724490388816,1,21.0
1.7435509662737074,-0.1364922207236341,-0.1518724490388816,1,22.611842105263158
1.1630614686937781,-0.12607627344073735,-0.1518724490388816,1,29.56578947368421
0.5825719711138486,-0.4129882758696205,-0.1518724490388816,1,5.526315789473684
1.7435509662737074,0.055729351860733176,-0.1518724490388816,1,98.50657894736842
0.5825719711138486,-0.2558021623277241,-0.1518724490388816,1,34.078947368421055
0.5825719711138486,-0.08535938860759554,-0.1518724490388816,1,37.99342105263158
0.0020824735339192418,-0.13838602932052438,-0.1518724490388816,1,69.58552631578948
0.0020824735339192418,-0.22644812907592418,-0.1518724490388816,1,26.20394736842105
0.0020824735339192418,-0.2008817130179049,1.10248148191188,1,20.81578947368421
-1.739386019205869,-0.21035075600235648,-0.1518724490388816,1,23.30263157894737
-0.5784070240460102,-0.05316464246046009,-0.1518724490388816,1,28.138157894736842
1.7435509662737074,-0.22928884197125965,-0.1518724490388816,1,47.71052631578947
0.0020824735339192418,-0.07210272842936327,-0.1518724490388816,1,25.973684210526315
1.1630614686937781,-0.30409428154842727,-0.1518724490388816,1,25.835526315789473
-1.739386019205869,-0.32681998471111096,-0.1518724490388816,1,4.671052631578948
1.7435509662737074,-0.26148358811839506,-0.1518724490388816,1,15.980263157894736
-1.739386019205869,-0.2302357462697048,2.3568354128626416,1,42.13815789473684
-0.5784070240460102,-0.3343952190986723,2.3568354128626416,1,4.282894736842105
-0.5784070240460102,-0.25769597092461444,-1.4062263799896433,1,60.098684210526315
0.5825719711138486,-0.14312055081275019,-0.1518724490388816,1,9.44078947368421
0.0020824735339192418,-0.2946252385639756,-0.1518724490388816,1,5.572368421052632
0.5825719711138486,-0.07683724992158907,1.10248148191188,1,52.96052631578947
-1.739386019205869,-0.02759822640244084,-0.1518724490388816,1,30.394736842105264
0.5825719711138486,0.25079163734043586,-0.1518724490388816,1,15.473684210526315
-1.739386019205869,-0.3883687641100463,-0.1518724490388816,1,14.302631578947368
-1.1588965216259397,-0.20845694740546616,-0.1518724490388816,1,44.07236842105263
0.0020824735339192418,-0.021916800611769878,-1.4062263799896433,1,98.59868421052632
-0.5784070240460102,-0.25485525802927894,-0.1518724490388816,1,26.342105263157894
1.1630614686937781,-0.20561623451013067,1.10248148191188,1,84.36842105263158
0.0020824735339192418,-0.36280234805202705,-0.1518724490388816,1,15.335526315789474
0.5825719711138486,-0.3069349944437627,-0.1518724490388816,1,38.26973684210526
0.0020824735339192418,-0.3220854632188852,-0.1518724490388816,1,19.664473684210527
0.5825719711138486,-0.37227139103647866,-0.1518724490388816,1,20.63157894736842
0.0020824735339192418,-0.17626220125833073,-2.660580310940405,1,94.96052631578948
-1.739386019205869,-0.3514394964706852,1.10248148191188,1,16.99342105263158
-0.5784070240460102,-0.290837621370195,2.3568354128626416,1,23.99342105263158
2.9045299614335662,-0.09104081439826645,-1.4062263799896433,1,54.1578947368421
-1.739386019205869,-0.3419704534862336,-0.1518724490388816,1,21.55263157894737
0.0020824735339192418,-0.33344831480022713,2.3568354128626416,1,17.914473684210527
0.5825719711138486,-0.267165013909066,-0.1518724490388816,1,22.842105263157894
-1.1588965216259397,-0.42529803174940756,-0.1518724490388816,1,10.361842105263158
-1.739386019205869,-0.27947476978885305,-0.1518724490388816,1,19.25
0.0020824735339192418,-0.36185544375358186,-0.1518724490388816,1,12.342105263157896
-1.739386019205869,-0.332501410501782,-0.1518724490388816,1,16.57894736842105
3.485019459013496,-0.3646961566489173,-0.1518724490388816,1,10.546052631578947
-0.5784070240460102,-0.22455432047903384,-1.4062263799896433,1,23.855263157894736
0.5825719711138486,-0.02002299201487953,-0.1518724490388816,1,74.74342105263158
-0.5784070240460102,-0.4309794575400785,-0.1518724490388816,1,8.335526315789474
-1.1588965216259397,-0.3893156684084915,-0.1518724490388816,1,16.763157894736842
1.1630614686937781,-0.35049259217223994,-0.1518724490388816,1,7.598684210526316
-0.5784070240460102,-0.36848377384269804,1.10248148191188,1,3.5921052631578947
0.0020824735339192418,-0.30030666435464654,-0.1518724490388816,1,14.967105263157896
2.324040463853637,0.17125167627104257,-2.660580310940405,1,59.86842105263158
-1.739386019205869,-0.22928884197125965,1.10248148191188,1,3.914473684210526
0.0020824735339192418,0.12011884415500394,-0.1518724490388816,1,91.1842105263158
1.7435509662737074,-0.1232355605454019,-0.1518724490388816,1,9.210526315789474
1.1630614686937781,-0.21603218179302744,-1.4062263799896433,1,18.42105263157895
1.7435509662737074,0.056676256159178276,1.10248148191188,1,62.63157894736842
1.1630614686937781,0.11064980117055236,1.10248148191188,1,38.68421052631579
1.7435509662737074,0.567057673021119,1.10248148191188,1,157.5
3.485019459013496,1.002633650305892,-0.1518724490388816,2,49.276315789473685
-1.739386019205869,-0.2539083537308338,2.3568354128626416,2,27.30263157894737
-0.5784070240460102,-0.356174017962911,1.10248148191188,2,4.394736842105263
0.5825719711138486,-0.26148358811839506,-0.1518724490388816,2,21.30263157894737
0.5825719711138486,-0.22360741618058871,-0.1518724490388816,2,19.69736842105263
0.5825719711138486,-0.4215104145556269,-0.1518724490388816,2,8.769736842105264
-0.3462112250140382,-0.42529803174940756,-0.1518724490388816,2,10.572368421052632
0.5825719711138486,-0.4082537543773947,-1.4062263799896433,2,7.618421052631579
0.5825719711138486,-0.39026257270693665,-0.1518724490388816,2,8.177631578947368
0.5825719711138486,-0.4508644478074268,1.10248148191188,2,22.18421052631579
0.5825719711138486,-0.05979297254957623,-0.1518724490388816,2,67.10526315789474
0.0020824735339192418,-0.4366608833307494,-2.660580310940405,2,11.210526315789474
0.8147677701458207,-0.3116695159359885,-1.4062263799896433,2,17.36842105263158
1.046963569177792,-0.33344831480022713,-0.1518724490388816,2,22.026315789473685
0.11818037304990522,-0.12986389063451798,-0.1518724490388816,2,4.447368421052632
0.0020824735339192418,-0.2510676408354983,-0.1518724490388816,2,5.993421052631579
-0.3462112250140382,-0.4603334907918784,-0.1518724490388816,2,16.42105263157895
0.0020824735339192418,-0.3201916546219949,-0.1518724490388816,2,7.703947368421052
-0.3462112250140382,-0.2681119182075112,-0.1518724490388816,2,23.236842105263158
0.0020824735339192418,-0.4271918403462978,-0.1518724490388816,2,2.8684210526315788
0.3503761720818767,-0.1639524453785437,-0.1518724490388816,2,5.980263157894737
-0.5784070240460102,2.4883264945663464,-0.1518724490388816,2,59.828947368421055
0.5825719711138486,-0.4565458735980978,-0.1518724490388816,2,2.263157894736842
0.5825719711138486,-0.44707683061364617,-0.1518724490388816,2,1.9473684210526316
-0.11401542598206675,-0.3997316156913882,-0.1518724490388816,2,23.04605263157895
0.3503761720818767,-0.4328732661369688,1.10248148191188,2,1.618421052631579
0.5825719711138486,-0.21035075600235648,-0.1518724490388816,2,13.697368421052632
0.11818037304990522,-0.26905882250595636,-0.1518724490388816,2,1.256578947368421
0.11818037304990522,-0.40730685007894946,-0.1518724490388816,2,19.56578947368421
-0.5784070240460102,-0.1866781485412275,-0.1518724490388816,2,2.1578947368421053
-2.900365014365728,-0.404466137183614,-0.1518724490388816,2,2.6710526315789473
-1.1588965216259397,-0.31829784602510464,-0.1518724490388816,2,11.743421052631579
-2.900365014365728,-0.44328921341986555,-0.1518724490388816,2,3.098684210526316
-0.5784070240460102,-0.3296606976064465,2.3568354128626416,2,4.605263157894737
0.0020824735339192418,-0.3883687641100463,2.3568354128626416,2,3.8092105263157894
-0.3462112250140382,-0.4309794575400785,-1.4062263799896433,2,7.967105263157895
-0.3462112250140382,-0.3646961566489173,-0.1518724490388816,2,7.493421052631579
-2.900365014365728,1.5736169422683228,-0.1518724490388816,2,95.52631578947368
-1.739386019205869,-0.4915813326405687,1.10248148191188,2,1.5723684210526316
-0.5784070240460102,-0.3078818987422078,-0.1518724490388816,2,8.302631578947368
-0.3462112250140382,-0.34670497497845937,-0.1518724490388816,2,11.539473684210526
-0.3462112250140382,-0.32681998471111096,-0.1518724490388816,2,9.960526315789474
0.11818037304990522,-0.44423611771831073,-0.1518724490388816,2,4.3881578947368425
0.0020824735339192418,-0.10997890036716962,-1.4062263799896433,2,38.578947368421055
-0.11401542598206675,-0.17058077546765985,-0.1518724490388816,2,6.401315789473684
-1.739386019205869,1.8946174994412317,1.10248148191188,2,35.08552631578947
0.5825719711138486,-0.2633773967152854,-0.1518724490388816,2,11.677631578947368
0.5825719711138486,-0.30504118584687234,-0.1518724490388816,2,1.3421052631578947
1.1630614686937781,0.08413648081408794,-0.1518724490388816,2,20.710526315789473
-0.3462112250140382,-0.33628902769556257,-0.1518724490388816,2,57.3421052631579
0.3503761720818767,-0.22928884197125965,-2.660580310940405,2,9.631578947368421
-0.3462112250140382,-0.4508644478074268,1.10248148191188,2,8.93421052631579
0.5825719711138486,-0.4574927778965429,2.3568354128626416,2,1.8486842105263157
0.11818037304990522,-0.4016254242882786,-1.4062263799896433,2,15.269736842105264
-0.3462112250140382,-0.05979297254957623,-0.1518724490388816,2,26.67105263157895
-1.0427986221099537,1.5310062488382907,2.3568354128626416,2,15.789473684210526
-2.900365014365728,-0.23212955486659512,-0.1518724490388816,2,37.171052631578945
0.5825719711138486,-0.39689090279605277,-0.1518724490388816,2,10.032894736842104
-0.5784070240460102,-0.3485987835753497,-0.1518724490388816,2,3.138157894736842
-1.739386019205869,-0.43855469192763974,-0.1518724490388816,2,3.3092105263157894
0.0020824735339192418,-0.15353649809564693,-0.1518724490388816,2,55.723684210526315
0.0020824735339192418,-0.4404485005245301,-0.1518724490388816,2,5.118421052631579
-0.3462112250140382,-0.207510043107021,-1.4062263799896433,2,17.085526315789473
0.0020824735339192418,0.0775081507249718,-0.1518724490388816,2,6.25
0.3503761720818767,0.0320567443996042,-0.1518724490388816,2,37.67763157894737
0.8147677701458207,-0.3523864007691303,-0.1518724490388816,2,13.421052631578947
-0.3462112250140382,-0.4290856489431882,-0.1518724490388816,2,24.19078947368421
-1.739386019205869,-0.3713244867380335,1.10248148191188,2,3.75
-0.11401542598206675,-0.4092006586758398,-0.1518724490388816,2,8.046052631578947
-1.739386019205869,-0.42624493604785274,-2.660580310940405,2,6.421052631578948
1.1630614686937781,-0.451811352105872,1.10248148191188,2,2.5460526315789473
0.5825719711138486,0.5339160225755384,-0.1518724490388816,2,29.05263157894737
-1.1588965216259397,-0.3732182953349238,-0.1518724490388816,2,1.881578947368421
0.5825719711138486,-0.4290856489431882,-1.4062263799896433,2,2.0065789473684212
0.0020824735339192418,-0.41677589306340107,1.10248148191188,2,0.8486842105263158
0.3503761720818767,2.4239370022720754,1.10248148191188,2,28.06578947368421
0.5825719711138486,-0.4224573188540721,1.10248148191188,2,2.8947368421052633
1.1630614686937781,-0.3959439984976076,-0.1518724490388816,2,8.960526315789474
1.7435509662737074,-0.20845694740546616,-0.1518724490388816,2,16.664473684210527
-0.11401542598206675,-0.3646961566489173,-0.1518724490388816,2,1.480263157894737
0.3503761720818767,0.28203947918912603,-1.4062263799896433,2,72.66447368421052
-2.900365014365728,2.776185401293674,-0.1518724490388816,2,215.52631578947367
0.5825719711138486,-0.4309794575400785,-0.1518724490388816,2,13.513157894736842
0.11818037304990522,-0.4395015962260849,-0.1518724490388816,2,1.6578947368421053
0.11818037304990522,-0.02949203499933112,-0.1518724490388816,2,15.539473684210526
-1.0427986221099537,-0.22739503337436934,-0.1518724490388816,2,16.17763157894737
0.3503761720818767,-0.032332747894666634,1.10248148191188,2,57.276315789473685
1.7435509662737074,-0.3770059125287044,1.10248148191188,2,5.065789473684211
0.11818037304990522,-0.3069349944437627,-1.4062263799896433,2,53.36184210526316
0.11818037304990522,-0.48400609825300733,-0.1518724490388816,2,5.0131578947368425
-1.739386019205869,-0.44328921341986555,-0.1518724490388816,2,0.8947368421052632
0.3503761720818767,-0.4309794575400785,1.10248148191188,2,2.3552631578947367
-1.0427986221099537,-0.34007664488934325,1.10248148191188,2,3.164473684210526
-1.739386019205869,0.7791642358728345,-0.1518724490388816,2,20.980263157894736
0.11818037304990522,1.4760857995284713,1.10248148191188,2,148.02631578947367
0.5825719711138486,-0.2605366838199499,-0.1518724490388816,2,77.09868421052632
-0.5784070240460102,-0.40351923288516894,-0.1518724490388816,2,1.2039473684210527
-1.739386019205869,-0.39120947700538183,-0.1518724490388816,2,9.75
0.5825719711138486,-0.22739503337436934,-0.1518724490388816,2,8.230263157894736
0.8147677701458207,-0.3116695159359885,-0.1518724490388816,2,6.203947368421052
-0.11401542598206675,-0.34575807068001413,-0.1518724490388816,2,17.657894736842106
0.5825719711138486,-0.4082537543773947,1.10248148191188,2,4.796052631578948
-0.3462112250140382,-0.08441248430915037,-0.1518724490388816,2,23.88157894736842
-0.3462112250140382,2.4476096097332043,-0.1518724490388816,2,224.2434210526316
0.11818037304990522,-0.35522711366446574,-1.4062263799896433,2,18.789473684210527
1.7435509662737074,0.13432240863168132,-0.1518724490388816,2,37.875
-0.11401542598206675,-0.3779528168271496,-0.1518724490388816,2,4.151315789473684
0.5825719711138486,-0.18857195713811783,1.10248148191188,2,14.368421052631579
1.7435509662737074,4.882100561035708,-0.1518724490388816,2,138.25
-1.1588965216259397,-0.44234230912142036,-0.1518724490388816,2,2.7434210526315788
0.11818037304990522,-0.2472800236417177,-0.1518724490388816,2,17.651315789473685
-2.900365014365728,-0.29367833426553047,-0.1518724490388816,2,36.39473684210526
0.0020824735339192418,0.37010157894452594,2.3568354128626416,2,31.67763157894737
0.0020824735339192418,-0.4376077876291946,-1.4062263799896433,2,1.618421052631579
-0.3462112250140382,-0.44897063921053654,1.10248148191188,2,4.5131578947368425
0.5825719711138486,-0.2681119182075112,-1.4062263799896433,2,3.0921052631578947
0.0020824735339192418,-0.44897063921053654,1.10248148191188,2,2.598684210526316
0.5825719711138486,-0.3571209222613561,-0.1518724490388816,2,7.105263157894737
-0.11401542598206675,-0.4025723285867237,-1.4062263799896433,2,9.18421052631579
1.7435509662737074,-0.21603218179302744,-0.1518724490388816,2,19.29605263157895
3.485019459013496,-0.26432430101373056,-1.4062263799896433,2,29.94078947368421
-1.0427986221099537,-0.28799690847485954,-1.4062263799896433,2,19.730263157894736
1.1630614686937781,1.3785546567886202,-0.1518724490388816,2,16.710526315789473
0.11818037304990522,-0.4451830220167559,-0.1518724490388816,2,0.17105263157894737
1.7435509662737074,-0.44707683061364617,-0.1518724490388816,2,2.9473684210526314
0.3503761720818767,-0.26905882250595636,-0.1518724490388816,2,5.9605263157894735
2.9045299614335662,-0.48874061974523314,-1.4062263799896433,2,1.388157894736842
-0.3462112250140382,0.8407130152717698,-1.4062263799896433,2,11.342105263157896
-0.3462112250140382,-0.4366608833307494,-0.1518724490388816,2,10.421052631578947
-1.0427986221099537,-0.410147562974285,-0.1518724490388816,2,0.9736842105263158
1.7435509662737074,1.7497411417791222,-0.1518724490388816,2,167.64473684210526
0.11818037304990522,-0.08157177141381486,-0.1518724490388816,2,4.493421052631579
-0.3462112250140382,-0.4357139790323043,-0.1518724490388816,2,16.585526315789473
0.0020824735339192418,-0.2463331193432725,-0.1518724490388816,2,19.29605263157895
0.5825719711138486,-0.4148820844665108,2.3568354128626416,2,3.25
-0.3462112250140382,-0.4319263618385236,-0.1518724490388816,2,3.1973684210526314
-1.739386019205869,-0.021916800611769878,-0.1518724490388816,2,32.598684210526315
0.8147677701458207,-0.07399653702625361,1.10248148191188,2,40.38157894736842
0.5825719711138486,-0.28231548268418855,-0.1518724490388816,2,9.546052631578947
0.5825719711138486,-0.2709526311028467,-2.660580310940405,2,2.0460526315789473
-0.3462112250140382,-0.3997316156913882,2.3568354128626416,2,16.085526315789473
0.5825719711138486,-0.47074943807477515,-0.1518724490388816,2,1.5592105263157894
0.11818037304990522,0.6229250266293833,-0.1518724490388816,2,24.414473684210527
3.485019459013496,-0.25769597092461444,-0.1518724490388816,2,19.348684210526315
0.5825719711138486,-0.3192447503235497,-0.1518724490388816,2,15.986842105263158
-0.11401542598206675,-0.2984128557577562,-0.1518724490388816,2,16.657894736842106
0.5825719711138486,3.819673938180239,-0.1518724490388816,2,173.73684210526315
-0.5784070240460102,-0.36658996524580767,-0.1518724490388816,2,8.18421052631579
1.046963569177792,-0.32303236751733044,-0.1518724490388816,2,3.6973684210526314
0.0020824735339192418,-0.3788997211255947,-0.1518724490388816,2,21.730263157894736
1.1630614686937781,-0.31640403742821427,-1.4062263799896433,2,3.2828947368421053
0.3503761720818767,0.322756364022268,-0.1518724490388816,2,13.671052631578947
0.11818037304990522,-0.3817404340209302,-0.1518724490388816,2,15.302631578947368
0.11818037304990522,-0.0484301209682343,-0.1518724490388816,2,18.032894736842106
-1.0427986221099537,0.17882691065860382,-2.660580310940405,2,23.32894736842105
-0.11401542598206675,-0.4764308638654461,-0.1518724490388816,2,0.9210526315789473
-0.5784070240460102,-0.4309794575400785,1.10248148191188,2,9.236842105263158
-0.3462112250140382,-0.4054130414820592,1.10248148191188,2,6.1118421052631575
-0.3462112250140382,-0.2415985978510467,-0.1518724490388816,2,3.473684210526316
0.5825719711138486,0.055729351860733176,1.10248148191188,2,24.657894736842106
-2.900365014365728,0.8605980055391181,-0.1518724490388816,2,32.23684210526316
0.5825719711138486,-0.4082537543773947,1.10248148191188,2,12.19078947368421
-1.739386019205869,-0.28799690847485954,1.10248148191188,2,19.013157894736842
1.046963569177792,-0.19614719152567908,-0.1518724490388816,2,7.078947368421052
-0.5784070240460102,-0.4063599457805044,-0.1518724490388816,2,15.703947368421053
0.11818037304990522,-0.106191283173389,-1.4062263799896433,2,10.43421052631579
0.5825719711138486,-0.4328732661369688,-0.1518724490388816,2,6.559210526315789
0.5825719711138486,-0.386474955513156,-0.1518724490388816,2,1.394736842105263
0.0020824735339192418,-0.2984128557577562,-0.1518724490388816,2,8.407894736842104
-1.739386019205869,1.0471381523328145,-0.1518724490388816,2,46.44736842105263
-0.5784070240460102,-0.2397047892541564,1.10248148191188,2,4.618421052631579
1.046963569177792,-0.06642130263869236,-0.1518724490388816,2,5.940789473684211
0.5825719711138486,-0.29367833426553047,-0.1518724490388816,2,44.50657894736842
-0.3462112250140382,-0.028545130700886014,-0.1518724490388816,2,54.125
-0.3462112250140382,-0.3646961566489173,1.10248148191188,2,2.1973684210526314
1.7435509662737074,0.18356143215082962,-0.1518724490388816,2,27.394736842105264
-1.1588965216259397,-0.2766340568935176,1.10248148191188,2,45.026315789473685
1.1630614686937781,-0.2737933439981821,-0.1518724490388816,2,10.927631578947368
0.3503761720818767,1.2819704183472138,2.3568354128626416,2,39.921052631578945
-0.11401542598206675,-0.22455432047903384,-0.1518724490388816,2,39.88815789473684
0.5825719711138486,-0.18951886143656302,-0.1518724490388816,2,4.375
0.5825719711138486,-0.2501207365370532,-0.1518724490388816,2,3.5789473684210527
0.0020824735339192418,-0.2444393107463822,2.3568354128626416,2,5.875
0.11818037304990522,-0.46980253377632997,-1.4062263799896433,2,2.3157894736842106
-0.5784070240460102,0.8085182691246344,-0.1518724490388816,2,22.0
0.8147677701458207,-0.40730685007894946,1.10248148191188,2,2.6578947368421053
0.5825719711138486,-0.22644812907592418,-1.4062263799896433,2,37.71052631578947
1.7435509662737074,0.5026681807268482,-0.1518724490388816,2,150.78947368421052
-0.11401542598206675,0.18545524074771996,-0.1518724490388816,2,61.901315789473685
-0.11401542598206675,-0.4622272993887687,-0.1518724490388816,2,1.875
-1.739386019205869,-0.3788997211255947,-0.1518724490388816,2,8.506578947368421
-0.11401542598206675,0.681633093132983,-1.4062263799896433,2,99.76973684210526
-0.11401542598206675,-0.1336515078282986,-1.4062263799896433,2,21.625
0.3503761720818767,-0.4309794575400785,1.10248148191188,2,5.026315789473684
-0.5784070240460102,-0.3571209222613561,-0.1518724490388816,2,14.43421052631579
0.3503761720818767,-0.05979297254957623,-0.1518724490388816,2,13.25
0.0020824735339192418,-0.4404485005245301,1.10248148191188,2,5.440789473684211
-0.5784070240460102,-0.28610309987796917,-1.4062263799896433,2,16.5
1.7435509662737074,-0.39120947700538183,-1.4062263799896433,2,1.3223684210526316
1.7435509662737074,-0.3211385589204401,1.10248148191188,2,3.7039473684210527
