forg,year,rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,equivphyskloc,projectname_X,projectname_Y,projectname_de,projectname_erb,projectname_gal,projectname_hst,projectname_slp,projectname_spl,cat2_Avionics,cat2_application_ground,cat2_avionicsmonitoring,cat2_batchdataprocessing,cat2_communications,cat2_datacapture,cat2_launchprocessing,cat2_missionplanning,cat2_monitor_control,cat2_operatingsystem,cat2_realdataprocessing,cat2_science,cat2_simulation,cat2_utility,mode_embedded,mode_organic,mode_semidetached,center_1,center_2,center_3,center_5,center_6,act_effort
1,0.9562913677592734,-0.9245003270420483,-0.9961715741082899,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,-0.6045299718950092,-0.9535781814857266,0.3760821129732465,1.8330543814199856,0.5468245348454566,0.0,0.5153045711322485,-0.3339966839065291,-0.09088562141317655,0.21870444131992675,-0.6624288217946581,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0
1,-0.2496082553134105,-0.9245003270420483,-0.9961715741082899,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,-0.6045299718950092,-0.9535781814857266,0.3760821129732465,1.8330543814199856,2.0425504683933227,0.0,0.5153045711322485,-0.3339966839065291,-0.09088562141317655,0.21870444131992675,0.04498840142397622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,360.0
1,1.2577662735274442,-0.9245003270420483,-0.9961715741082899,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,-0.6045299718950092,-0.9535781814857266,0.3760821129732465,1.8330543814199856,-0.9489013987024095,0.0,-2.0069756980940197,-0.3339966839065291,-0.09088562141317655,0.21870444131992675,-0.6225425315493521,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0
1,-0.2496082553134105,-0.9245003270420483,-0.9961715741082899,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,2.4344585354690906,-0.9535781814857266,0.3760821129732465,0.3760111551630742,0.5468245348454566,-1.337333742362593,-3.268115832707154,-0.3339966839065291,-0.09088562141317655,0.21870444131992675,0.04498840142397622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,215.0
1,0.6548164619911023,-0.9245003270420483,-0.9961715741082899,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,-0.6045299718950092,-0.9535781814857266,0.3760821129732465,1.8330543814199856,0.5468245348454566,0.0,0.5153045711322485,-0.3339966839065291,-0.09088562141317655,0.21870444131992675,-0.5570688098259253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,48.0
1,0.3533415562229314,-0.9245003270420483,-0.9961715741082899,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,-0.6045299718950092,-0.9535781814857266,0.3760821129732465,-1.081032071093837,-0.9489013987024095,0.0,-3.268115832707154,-0.3339966839065291,-0.09088562141317655,0.21870444131992675,0.04498840142397622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,360.0
1,-0.2496082553134105,-0.9245003270420483,-0.9961715741082899,-0.15016452649268477,-0.7581168486250068,1.7652776707377082,-0.6045299718950092,-0.9535781814857266,0.3760821129732465,1.8330543814199856,2.0425504683933227,0.0,0.5153045711322485,-0.3339966839065291,-0.09088562141317655,0.21870444131992675,0.4212741584551647,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,324.0
1,0.9562913677592734,-0.9245003270420483,-0.9961715741082899,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,-0.6045299718950092,-0.9535781814857266,0.3760821129732465,0.3760111551630742,0.5468245348454566,0.0,0.5153045711322485,-0.3339966839065291,-0.09088562141317655,0.21870444131992675,-0.47052308570875195,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0
1,0.6548164619911023,-0.9245003270420483,-0.9961715741082899,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,-0.6045299718950092,-0.9535781814857266,0.3760821129732465,1.8330543814199856,0.5468245348454566,0.0,0.5153045711322485,-0.3339966839065291,-0.09088562141317655,0.21870444131992675,-0.5946973855290442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,48.0
1,0.9562913677592734,-0.9245003270420483,-0.9961715741082899,-0.15016452649268477,-0.7581168486250068,1.7652776707377082,-0.6045299718950092,-0.9535781814857266,0.3760821129732465,0.3760111551630742,-0.9489013987024095,0.0,0.5153045711322485,-0.3339966839065291,-0.09088562141317655,0.21870444131992675,-0.4629973705681282,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0
1,1.2577662735274442,0.5084751798731268,-0.9961715741082899,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,-0.6045299718950092,-0.9535781814857266,-1.2137195464136605,-1.081032071093837,-0.9489013987024095,0.0,0.5153045711322485,0.7753494447830133,-0.09088562141317655,-1.1372630948636184,-0.5593265243681125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,60.0
1,1.2577662735274442,0.5084751798731268,-0.9961715741082899,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,-0.6045299718950092,-0.9535781814857266,-1.2137195464136605,-1.081032071093837,-0.9489013987024095,0.0,0.5153045711322485,0.7753494447830133,-0.09088562141317655,-1.1372630948636184,-0.2063704842728577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,300.0
1,1.2577662735274442,0.5084751798731268,-0.9961715741082899,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,-0.6045299718950092,-0.9535781814857266,-1.2137195464136605,-1.081032071093837,-0.9489013987024095,0.0,0.5153045711322485,0.7753494447830133,-0.09088562141317655,-1.1372630948636184,-0.4855745159899995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,120.0
1,1.5592411792956153,0.5084751798731268,0.04477175613969838,-1.4197373413853847,0.20770324619863179,-0.8544695108358057,0.9149642817870406,0.22885876355657445,-1.2137195464136605,0.3760111551630742,0.5468245348454566,0.0,-0.7458355634808856,-0.3339966839065291,-0.09088562141317655,0.21870444131992675,-0.5946973855290442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,90.0
1,1.5592411792956153,0.5084751798731268,0.04477175613969838,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,0.9149642817870406,0.22885876355657445,-1.2137195464136605,0.3760111551630742,0.5468245348454566,0.0,-0.7458355634808856,-0.3339966839065291,-0.09088562141317655,0.21870444131992675,-0.4216059372946975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,210.0
1,1.5592411792956153,-0.9245003270420483,0.04477175613969838,-1.4197373413853847,-0.7581168486250068,-0.8544695108358057,0.9149642817870406,0.22885876355657445,-1.2137195464136605,0.3760111551630742,0.5468245348454566,0.0,-0.7458355634808856,-0.3339966839065291,-0.09088562141317655,0.21870444131992675,-0.632325961232163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,48.0
1,0.3533415562229314,-0.9245003270420483,2.126658416635675,-0.15016452649268477,1.1735233410222703,0.8920286102132037,-0.6045299718950092,1.4112957085988755,1.9658837723601537,0.3760111551630742,-0.9489013987024095,-1.337333742362593,0.5153045711322485,1.8846955734725557,2.02220507644318,-1.1372630948636184,-0.5916870994727946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,70.0
1,0.3533415562229314,-0.9245003270420483,2.126658416635675,-0.15016452649268477,1.1735233410222703,0.8920286102132037,-0.6045299718950092,1.4112957085988755,1.9658837723601537,0.3760111551630742,-0.9489013987024095,-1.337333742362593,0.5153045711322485,1.8846955734725557,2.02220507644318,-1.1372630948636184,-0.3425859283181479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,239.0
1,0.3533415562229314,-0.9245003270420483,2.126658416635675,-0.15016452649268477,1.1735233410222703,0.8920286102132037,-0.6045299718950092,1.4112957085988755,1.9658837723601537,0.3760111551630742,-0.9489013987024095,-1.337333742362593,0.5153045711322485,1.8846955734725557,2.02220507644318,-1.1372630948636184,-0.5849139558462333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,82.0
1,0.3533415562229314,-0.9245003270420483,2.126658416635675,-0.15016452649268477,1.1735233410222703,0.8920286102132037,-0.6045299718950092,1.4112957085988755,1.9658837723601537,0.3760111551630742,-0.9489013987024095,-1.337333742362593,0.5153045711322485,1.8846955734725557,2.02220507644318,-1.1372630948636184,-0.6112539588384165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,62.0
1,0.3533415562229314,-0.9245003270420483,2.126658416635675,-0.15016452649268477,1.1735233410222703,0.8920286102132037,-0.6045299718950092,1.4112957085988755,1.9658837723601537,0.3760111551630742,-0.9489013987024095,-1.337333742362593,0.5153045711322485,1.8846955734725557,2.02220507644318,-1.1372630948636184,-0.4622447990540658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,170.0
1,0.3533415562229314,-0.9245003270420483,2.126658416635675,-0.15016452649268477,1.1735233410222703,0.8920286102132037,-0.6045299718950092,1.4112957085988755,1.9658837723601537,0.3760111551630742,-0.9489013987024095,-1.337333742362593,0.5153045711322485,1.8846955734725557,2.02220507644318,-1.1372630948636184,-0.4404202251462569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,192.0
1,1.2577662735274442,0.5084751798731268,-0.9961715741082899,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,-0.6045299718950092,-0.9535781814857266,-1.2137195464136605,-1.081032071093837,-0.9489013987024095,0.0,0.5153045711322485,0.7753494447830133,-0.09088562141317655,-1.1372630948636184,-0.6661916793649699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0
1,1.8607160850637863,0.5084751798731268,-0.9961715741082899,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,-0.6045299718950092,-0.9535781814857266,-1.2137195464136605,-1.081032071093837,-0.9489013987024095,0.0,0.5153045711322485,0.7753494447830133,-0.09088562141317655,-1.1372630948636184,-0.6293156751759135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0
1,1.8607160850637863,0.5084751798731268,-0.9961715741082899,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,-0.6045299718950092,-0.9535781814857266,-1.2137195464136605,-1.081032071093837,-0.9489013987024095,0.0,0.5153045711322485,0.7753494447830133,-0.09088562141317655,-1.1372630948636184,-0.6022231006696679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,60.0
1,1.5592411792956153,0.5084751798731268,0.04477175613969838,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,0.9149642817870406,0.22885876355657445,-1.2137195464136605,-1.081032071093837,-0.9489013987024095,0.0,-0.7458355634808856,-0.3339966839065291,-0.09088562141317655,0.21870444131992675,-0.6586659642243462,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,42.0
1,1.5592411792956153,-0.9245003270420483,0.04477175613969838,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,0.9149642817870406,0.22885876355657445,-1.2137195464136605,-1.081032071093837,-0.9489013987024095,0.0,-0.7458355634808856,-0.3339966839065291,-0.09088562141317655,0.21870444131992675,-0.6097488158102917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,60.0
1,1.5592411792956153,-0.9245003270420483,0.04477175613969838,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,0.9149642817870406,0.22885876355657445,-1.2137195464136605,-1.081032071093837,0.5468245348454566,0.0,0.5153045711322485,0.7753494447830133,0.9656597275150017,0.21870444131992675,-0.03026874998226147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,444.0
1,1.5592411792956153,-0.9245003270420483,0.04477175613969838,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,0.9149642817870406,0.22885876355657445,-1.2137195464136605,-1.081032071093837,-0.9489013987024095,0.0,-0.7458355634808856,-0.3339966839065291,-0.09088562141317655,0.21870444131992675,-0.6473773915134106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,42.0
1,1.5592411792956153,-0.9245003270420483,0.04477175613969838,-0.15016452649268477,0.20770324619863179,-0.8544695108358057,0.9149642817870406,0.22885876355657445,-1.2137195464136605,-1.081032071093837,-0.9489013987024095,0.0,-0.7458355634808856,-0.3339966839065291,-0.09088562141317655,0.21870444131992675,-0.5871716703884204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,114.0
1,-0.2496082553134105,-0.9245003270420483,1.0857150863876868,-0.15016452649268477,1.1735233410222703,0.018779549688699007,-0.6045299718950092,1.4112957085988755,0.3760821129732465,-1.081032071093837,0.5468245348454566,-1.337333742362593,0.5153045711322485,0.7753494447830133,-0.09088562141317655,-1.1372630948636184,0.6312416108785679,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1248.0
1,-1.7569827841542653,0.5084751798731268,-0.9961715741082899,-0.15016452649268477,-0.7581168486250068,-0.8544695108358057,-0.6045299718950092,-0.9535781814857266,-1.2137195464136605,-1.081032071093837,0.5468245348454566,0.0,-0.7458355634808856,0.7753494447830133,-2.203976319269533,0.21870444131992675,1.5651828598299777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2400.0
1,0.3533415562229314,-0.9245003270420483,1.0857150863876868,-2.6893101562780846,-0.7581168486250068,-0.8544695108358057,2.4344585354690906,0.22885876355657445,0.3760821129732465,0.3760111551630742,-0.9489013987024095,0.0,-0.7458355634808856,0.7753494447830133,0.9656597275150017,0.21870444131992675,1.4154211285315648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1368.0
1,0.3533415562229314,0.5084751798731268,1.0857150863876868,-2.6893101562780846,-0.7581168486250068,-0.8544695108358057,0.9149642817870406,1.4112957085988755,0.3760821129732465,0.3760111551630742,-0.9489013987024095,0.0,-0.7458355634808856,0.7753494447830133,-0.09088562141317655,0.21870444131992675,1.4349879878971865,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,973.0
1,0.3533415562229314,0.5084751798731268,1.0857150863876868,-1.4197373413853847,-0.7581168486250068,-0.8544695108358057,-0.6045299718950092,-0.9535781814857266,-1.2137195464136605,0.3760111551630742,0.5468245348454566,0.0,0.5153045711322485,-0.3339966839065291,-0.09088562141317655,0.21870444131992675,-0.11305161652912293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,400.0
1,-1.1540329726179233,-2.3574758339572237,0.04477175613969838,-1.4197373413853847,-0.7581168486250068,-0.8544695108358057,-0.6045299718950092,-0.9535781814857266,0.3760821129732465,0.3760111551630742,2.0425504683933227,0.0,0.5153045711322485,-1.4433428125960714,-1.1474309703413548,1.5746719775034719,2.475794391845454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2400.0
1,-1.1540329726179233,-0.9245003270420483,0.04477175613969838,-1.4197373413853847,-0.7581168486250068,-0.8544695108358057,-0.6045299718950092,0.22885876355657445,0.3760821129732465,1.8330543814199856,2.0425504683933227,-1.337333742362593,0.5153045711322485,0.7753494447830133,-0.09088562141317655,0.21870444131992675,0.7223027640801154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,420.0
